exerciseId,name,gifUrl,targetMuscles,secondaryMuscles,instructions,imageUrl,workout_type,met,bodyPartMajor,bodyPartMinor,equipmentCategory,equipmentDetail,equipmentOriginalDetail
TBNaSNs,이지 바벨 디클라인 클로즈 그립 페이스 프레스 - 미니 변형,,삼두근,가슴 | 어깨,"Step:1 머리가 발보다 낮은 상태로 디클라인 벤치에 눕습니다. | Step:2 클로즈 그립으로 이지 바벨을 잡고 손바닥이 서로 마주보도록 합니다. | Step:3 팔꿈치를 몸에 가깝게 유지하면서 팔을 가슴 위로 곧게 뻗습니다. | Step:4 팔꿈치를 구부려 이지 바벨을 이마 쪽으로 내립니다. | Step:5 잠시 멈춘 후, 바벨을 다시 시작 자세로 밀어 올립니다. 미니 컨트롤을 강조합니다. | Step:6 원하는 횟수만큼 반복합니다.",,weight,5.0,팔,상완,바벨,,EZ 바벨
tBWXbIT,케이블 인클라인 플라이,https://static.exercisedb.dev/media/tBWXbIT.gif,대흉근,deltoids | 삼두근,Step:1 케이블 머신을 낮은 위치로 조절하고 핸들을 부착합니다. | Step:2 경사진 벤치에 등을 패드에 대고 발을 바닥에 평평하게 댑니다. | Step:3 핸들을 오버핸드 그립으로 잡고 팔을 앞으로 쭉 뻗습니다. | Step:4 팔꿈치를 살짝 구부린 상태를 유지하면서 팔을 옆으로 통제된 동작으로 벌립니다. | Step:5 완전히 뻗은 자세에서 잠시 멈춘 후 천천히 시작 자세로 돌아옵니다. | Step:6 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/tBWXbIT.webp,weight,5.0,가슴,,케이블 머신,,케이블
tc5dYrf,밴드 스탠딩 리어 델트 로우,https://static.exercisedb.dev/media/tc5dYrf.gif,삼각근,trapezius | rhomboids | 이두근,Step:1 발을 어깨너비로 벌리고 서서 발밑에 밴드를 둡니다. | Step:2 손바닥이 서로 마주보게 핸들을 잡고 팔을 앞으로 쭉 뻗습니다. | Step:3 무릎을 살짝 구부리고 등을 곧게 편 상태에서 엉덩이를 뒤로 접습니다. | Step:4 밴드를 가슴 쪽으로 당기면서 견갑골을 함께 조입니다. | Step:5 위쪽에서 잠시 멈춘 후 천천히 긴장을 풀고 시작 자세로 돌아옵니다. | Step:6 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/tc5dYrf.webp,weight,5.0,어깨,,밴드,,밴드
TDYiji6,점프 스쿼트 v. 2,https://static.exercisedb.dev/media/TDYiji6.gif,둔근,quadriceps | 햄스트링 | 종아리,Step:1 발을 어깨너비로 벌리고 섭니다. | Step:2 무릎을 구부리고 엉덩이를 뒤로 밀면서 몸을 스쿼트 자세로 낮춥니다. | Step:3 엉덩이와 무릎을 완전히 펴면서 폭발적으로 점프합니다. | Step:4 발 앞꿈치로 부드럽게 착지하고 즉시 몸을 다시 스쿼트 자세로 낮춥니다. | Step:5 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/TDYiji6.webp,weight,3.5,하체,허벅지,맨몸,,맨몸
TFA88iB,밴드 프론트 레이즈,https://static.exercisedb.dev/media/TFA88iB.gif,삼각근,삼두근 | 상부 등,Step:1 발을 어깨너비로 벌리고 서서 손바닥이 아래를 향하게 허벅지 앞쪽에 밴드를 잡습니다. | Step:2 팔을 곧게 편 상태를 유지하면서 땅과 평행이 될 때까지 앞으로 천천히 들어 올립니다. | Step:3 위쪽에서 잠시 멈춘 후 팔을 천천히 시작 자세로 내립니다. | Step:4 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/TFA88iB.webp,weight,5.0,어깨,,밴드,,밴드
tFGKm99,인터미디에이트 힙 플렉서 앤 쿼드 스트레치,https://static.exercisedb.dev/media/tFGKm99.gif,대퇴사두근,햄스트링 | 둔근,Step:1 똑바로 서서 발을 어깨너비로 벌립니다. | Step:2 지지할 수 있는 안정적인 물체를 잡습니다. | Step:3 오른쪽 무릎을 구부리고 오른쪽 발을 엉덩이 쪽으로 가져오면서 오른손으로 로프를 잡습니다. | Step:4 오른쪽 허벅지 앞쪽에서 스트레칭을 느끼면서 오른쪽 발을 엉덩이 쪽으로 천천히 당깁니다. | Step:5 20-30초 동안 스트레칭을 유지합니다. | Step:6 스트레칭을 풀고 왼쪽도 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/tFGKm99.webp,weight,2.5,하체,허벅지,기타,로프,로프
TFqbd8t,크런치 플로어,https://static.exercisedb.dev/media/TFqbd8t.gif,복근,고관절 굴곡근,Step:1 등을 대고 바닥에 평평하게 누워 무릎을 구부리고 발을 바닥에 평평하게 댑니다. | Step:2 손을 머리 뒤에 대고 팔꿈치를 바깥쪽으로 향하게 합니다. | Step:3 복근에 힘을 주고 어깨를 바닥에서 들어 올려 무릎 쪽으로 말아 올립니다. | Step:4 위쪽에서 잠시 멈춘 후 어깨를 천천히 시작 자세로 내립니다. | Step:5 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/TFqbd8t.webp,weight,3.5,코어,허리 | 복부,맨몸,,맨몸
tFToB7l,리버스 플랭크 위드 레그 리프트,https://static.exercisedb.dev/media/tFToB7l.gif,복근,둔근 | 햄스트링 | 어깨,Step:1 다리를 앞으로 뻗고 바닥에 앉아 손을 등 뒤 바닥에 대고 손가락이 발 쪽을 향하게 합니다. | Step:2 손으로 바닥을 밀고 엉덩이를 들어 올려 리버스 플랭크 자세를 취합니다. | Step:3 코어에 힘을 주고 한쪽 다리를 들어 올려 천장을 향해 똑바로 뻗습니다. | Step:4 잠시 멈춘 후 다리를 다시 내립니다. | Step:5 다른 쪽 다리로 반복합니다. | Step:6 원하는 횟수만큼 다리를 번갈아 가며 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/tFToB7l.webp,weight,3.5,코어,허리 | 복부,맨몸,,맨몸
tgryw5Y,푸시업 (온 스테빌리티 볼),https://static.exercisedb.dev/media/tgryw5Y.gif,대흉근,삼두근 | 어깨 | 코어,Step:1 안정성 볼을 바닥에 놓고 손을 어깨너비로 벌려 볼 위에 엎드립니다. | Step:2 다리를 똑바로 뒤로 뻗어 발끝으로 균형을 잡습니다. | Step:3 코어에 힘을 주고 팔꿈치를 구부려 가슴을 볼 쪽으로 내리면서 몸을 일직선으로 유지합니다. | Step:4 아래쪽에서 잠시 멈춘 후 팔을 펴서 시작 자세로 밀어 올립니다. | Step:5 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/tgryw5Y.webp,weight,3.5,가슴,,기타,짐볼,짐볼
ThKP69G,케이블 리버스 그립 트라이셉스 푸시다운 (sz-바) (암 블래스터 포함),https://static.exercisedb.dev/media/ThKP69G.gif,삼두근,전완근,Step:1 케이블 머신의 가장 높은 설정에 스트레이트 바를 부착합니다. | Step:2 케이블 머신을 향해 발을 어깨너비로 벌리고 섭니다. | Step:3 손바닥이 위를 향하게 언더핸드 그립으로 바를 잡고 손은 어깨너비로 벌립니다. | Step:4 팔꿈치를 옆구리에 가깝게 유지하고 팔 윗부분은 운동 내내 고정합니다. | Step:5 삼두근에 힘을 주고 팔이 완전히 펴질 때까지 바를 천천히 아래로 누릅니다. | Step:6 아래쪽에서 잠시 멈춘 후 천천히 바를 시작 자세로 돌아옵니다. | Step:7 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/ThKP69G.webp,weight,5.0,팔,상완,케이블 머신,,케이블
TiaZTxx,덤벨 시티드 컬,https://static.exercisedb.dev/media/TiaZTxx.gif,이두근,전완근,Step:1 벤치에 앉아 발을 바닥에 평평하게 대고 각 손에 덤벨을 잡고 손바닥을 앞으로 향하게 합니다. | Step:2 등을 곧게 펴고 팔꿈치를 몸통에 가깝게 유지합니다. | Step:3 숨을 내쉬면서 이두근을 수축시키면서 덤벨을 어깨 쪽으로 컬링합니다. | Step:4 위쪽에서 잠시 멈춘 후 숨을 들이쉬면서 덤벨을 천천히 시작 자세로 내립니다. | Step:5 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/TiaZTxx.webp,weight,5.0,팔,상완,덤벨,,덤벨
tig3PXb,바디웨이트 스탠딩 클로즈 그립 로우,https://static.exercisedb.dev/media/tig3PXb.gif,상부 등,이두근 | 전완근,Step:1 발을 어깨너비로 벌리고 무릎을 살짝 구부리고 섭니다. | Step:2 등을 곧게 펴고 코어를 고정한 상태에서 허리에서 앞으로 구부립니다. | Step:3 팔을 앞으로 똑바로 뻗고 바 또는 핸들을 좁은 그립으로 잡습니다. | Step:4 바 또는 핸들을 몸 쪽으로 당기면서 견갑골을 함께 조입니다. | Step:5 동작의 위쪽에서 잠시 멈춘 후 천천히 풀고 시작 자세로 돌아옵니다. | Step:6 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/tig3PXb.webp,weight,3.5,등,,맨몸,,맨몸
tj41Nu6,슬레드 45도 레그 와이드 프레스,https://static.exercisedb.dev/media/tj41Nu6.gif,둔근,quadriceps | 햄스트링 | 종아리,Step:1 슬레드 머신을 45도 각도로 조절합니다. | Step:2 슬레드 머신에 앉아 등을 패드에 대고 발을 발판에 댑니다. | Step:3 발을 어깨너비보다 넓게 벌립니다. | Step:4 발판을 밀어 다리를 펴고 무릎을 곧게 폅니다. | Step:5 동작 끝에서 잠시 멈춘 후 무릎을 천천히 구부려 시작 자세로 돌아옵니다. | Step:6 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/tj41Nu6.webp,weight,5.0,하체,허벅지,머신,슬레드 머신,슬레드 머신
tJ5nYqo,이지바 바이셉스 컬 (암 블래스터 포함),https://static.exercisedb.dev/media/tJ5nYqo.gif,이두근,전완근,Step:1 똑바로 서서 발을 어깨너비로 벌리고 이지 바벨을 언더핸드 그립으로 잡고 손바닥을 위로 향하게 합니다. | Step:2 팔 윗부분을 암 블래스터에 대고 운동 내내 고정합니다. | Step:3 팔꿈치를 몸에 가깝게 유지하면서 숨을 내쉬고 바벨을 어깨 쪽으로 컬링합니다. | Step:4 위쪽에서 잠시 멈추면서 이두근을 짭니다. | Step:5 숨을 들이쉬면서 바벨을 천천히 시작 자세로 내리고 팔을 완전히 폅니다. | Step:6 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/tJ5nYqo.webp,weight,5.0,팔,상완,바벨,,EZ 바벨
tnaj0mT,스윙 360,https://static.exercisedb.dev/media/tnaj0mT.gif,심폐 지구력,어깨 | 코어,Step:1 발을 어깨너비로 벌리고 무릎을 살짝 구부리고 섭니다. | Step:2 팔을 땅과 평행하게 앞으로 쭉 뻗습니다. | Step:3 코어에 힘을 주고 팔을 원형으로 흔들면서 몸통을 회전시킵니다. | Step:4 원하는 횟수만큼 팔을 흔들고 몸통을 회전시키면서 원형 동작을 계속합니다. | Step:5 운동 내내 호흡하는 것을 잊지 마세요.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/tnaj0mT.webp,cardio,3.5,유산소,,맨몸,,맨몸
Tq6gbK6,케이블 스트레이트 백 시티드 로우,https://static.exercisedb.dev/media/Tq6gbK6.gif,상부 등,이두근 | 전완근 | 어깨,Step:1 발을 발판에 평평하게 대고 무릎을 살짝 구부린 상태로 케이블 로우 머신에 앉습니다. | Step:2 손바닥이 아래를 향하게 오버핸드 그립으로 케이블 핸들을 잡습니다. | Step:3 등을 곧게 펴고 엉덩이에서 약간 앞으로 기울입니다. | Step:4 케이블 핸들을 몸 쪽으로 당기면서 견갑골을 함께 조입니다. | Step:5 동작의 정점에서 잠시 멈춘 후 핸들을 천천히 풀고 시작 자세로 돌아옵니다. | Step:6 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/Tq6gbK6.webp,weight,5.0,등,,케이블 머신,,케이블
trmte8s,밴드 슈러그,https://static.exercisedb.dev/media/trmte8s.gif,승모근,어깨,"Step:1 발을 어깨 너비로 벌리고 서서 밴드를 발 아래에 놓고 손으로 끝을 잡습니다. | Step:2 팔을 곧게 펴고 편안하게 유지하며, 밴드를 허벅지 앞에 늘어뜨립니다. | Step:3 어깨를 위로 으쓱하며 밴드를 최대한 높이 들어 올려 승모근을 사용합니다. | Step:4 잠시 수축을 유지한 후, 천천히 어깨를 시작 자세로 되돌립니다. | Step:5 원하는 횟수만큼 반복합니다.",https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/trmte8s.webp,weight,3.5,코어,목,밴드,,밴드
trqKQv2,스미스 벤치 프레스,https://static.exercisedb.dev/media/trqKQv2.gif,대흉근,삼두근 | 어깨,Step:1 스미스 머신 바의 높이를 가슴 높이로 조절합니다. | Step:2 발을 땅에 단단히 고정하고 벤치에 평평하게 눕습니다. | Step:3 어깨 너비보다 약간 넓게 오버핸드 그립으로 바를 잡습니다. | Step:4 바를 언랙하고 팔꿈치를 몸에 붙인 채 가슴 쪽으로 내립니다. | Step:5 바가 가슴에 닿으면 잠시 멈춥니다. | Step:6 팔을 완전히 펴서 바를 시작 자세로 다시 밀어 올립니다. | Step:7 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/trqKQv2.webp,weight,5.0,가슴,,스미스 머신,,스미스 머신
tTuZSDT,레버 원 암 레터럴 와이드 풀다운,https://static.exercisedb.dev/media/tTuZSDT.gif,광배근,이두근 | rhomboids | rear deltoids,Step:1 시트 높이를 조절하고 패드에 가슴을 대고 발을 바닥에 평평하게 댄 상태로 머신에 앉습니다. | Step:2 손잡이를 오버핸드 그립으로 잡고 팔꿈치를 살짝 구부린 채 팔을 완전히 뻗습니다. | Step:3 손잡이를 몸쪽으로 당겨 반대쪽 엉덩이 쪽으로 가져오면서 동작 하단에서 광배근을 수축합니다. | Step:4 팔을 완전히 펴면서 천천히 손잡이를 시작 자세로 되돌립니다. | Step:5 원하는 횟수만큼 반복한 후 반대쪽으로 전환합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/tTuZSDT.webp,weight,5.0,등,,머신,레버리지 머신,레버리지 머신
tuIZFDt,인터미디에이트 스타일 니링 플랭크 탭 숄더 (남성),,복근,어깨 | 삼두근,Step:1 무릎을 꿇고 손을 바닥에 어깨 너비로 댑니다. | Step:2 다리를 뒤로 뻗어 발끝으로 몸을 지탱하고 플랭크 자세로 몸을 들어 올립니다. | Step:3 (인터미디에이트 변형) 코어를 유지하고 엉덩이를 안정시킨 상태에서 한 손을 바닥에서 떼어 반대쪽 어깨를 탭합니다. | Step:4 손을 바닥으로 되돌리고 다른 손으로 반복합니다. | Step:5 원하는 횟수만큼 번갈아 가며 반복합니다.,,weight,3.5,코어,허리 | 복부,맨몸,,맨몸
TUZLh71,밴드 스쿼트,https://static.exercisedb.dev/media/TUZLh71.gif,둔근,quadriceps | 햄스트링 | 종아리,"Step:1 발을 어깨 너비로 벌리고 서서 밴드를 무릎 바로 위쪽에 놓습니다. | Step:2 가슴을 펴고 코어를 유지하면서 엉덩이를 뒤로 밀고 무릎을 구부려 스쿼트 자세로 내려갑니다. | Step:3 무릎이 발가락을 향하도록 하고 체중이 뒤꿈치에 실리도록 합니다. | Step:4 하단에서 잠시 멈춘 후, 뒤꿈치로 밀어 시작 자세로 돌아옵니다. | Step:5 원하는 횟수만큼 반복합니다.",https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/TUZLh71.webp,weight,5.0,하체,허벅지,밴드,,밴드
TV87DNB,인치웜 v. 2,https://static.exercisedb.dev/media/TV87DNB.gif,복근,어깨 | 햄스트링,"Step:1 발을 골반 너비로 벌리고 서서 시작합니다. | Step:2 허리에서 앞으로 구부려 손을 앞쪽 바닥에 댑니다. | Step:3 손을 앞으로 걸어가 하이 플랭크 자세를 취하고, 머리부터 발끝까지 몸이 일직선이 되도록 합니다. | Step:4 다리를 곧게 편 상태로 발을 손 쪽으로 걸어와 엉덩이를 천장 쪽으로 들어 올립니다. | Step:5 원하는 횟수만큼 반복하며 손을 앞으로 계속 걸어갑니다.",https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/TV87DNB.webp,weight,3.5,코어,허리 | 복부,맨몸,,맨몸
TVdivgY,덤벨 인클라인 얼터네이트 프레스,https://static.exercisedb.dev/media/TVdivgY.gif,대흉근,어깨 | 삼두근,Step:1 덤벨을 하나씩 허벅지 위에 올려놓고 인클라인 벤치에 앉습니다. | Step:2 벤치에 뒤로 기대어 허벅지를 사용하여 덤벨을 어깨 높이까지 들어 올립니다. 손바닥은 앞을 향하도록 합니다. | Step:3 어깨 높이에 도달하면 손목을 돌려 손바닥이 앞을 향하도록 합니다. | Step:4 가슴과 어깨로 덤벨을 밀어 올려 팔을 완전히 뻗습니다. | Step:5 팔꿈치를 살짝 구부린 채 덤벨을 시작 자세로 다시 내립니다. | Step:6 원하는 횟수만큼 반복하며 팔을 번갈아 사용합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/TVdivgY.webp,weight,5.0,가슴,,덤벨,,덤벨
TXtXc84,케이블 턱 리버스 크런치,https://static.exercisedb.dev/media/TXtXc84.gif,복근,고관절 굴곡근,"Step:1 로우 풀리에 케이블을 연결하고 매트 위에 등을 대고 눕습니다. | Step:2 양손으로 케이블을 잡고 팔을 가슴 위로 곧게 뻗습니다. | Step:3 무릎을 구부리고 다리를 들어 올려 무릎을 가슴 쪽으로 가져옵니다. | Step:4 동시에 골반을 가슴 쪽으로 말아 올려 엉덩이를 바닥에서 뗍니다. | Step:5 상단에서 잠시 멈춘 후, 천천히 다리와 엉덩이를 시작 자세로 되돌립니다. | Step:6 원하는 횟수만큼 반복합니다.",https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/TXtXc84.webp,weight,5.0,코어,허리 | 복부,케이블 머신,,케이블
